iter	RMSE
2932	0.2827718622
2933	0.2827581259
2934	0.2826963712
2935	0.2826570774
2936	0.2825640054
2937	0.2825094691
2938	0.2824409386
2939	0.2824308805
2940	0.2823679279
2941	0.2822371474
2942	0.2821809328
2943	0.2821059419
2944	0.2820919709
2945	0.2820003491
2946	0.2819239212
2947	0.2818192156
2948	0.2817919472
2949	0.281724301
2950	0.2816916697
2951	0.2816428015
2952	0.2815986035
2953	0.2815044872
2954	0.2814902349
2955	0.2814416729
2956	0.2813807686
2957	0.2813313477
2958	0.281270753
2959	0.2811538985
2960	0.2810638485
2961	0.2809569967
2962	0.2808884535
2963	0.2808042319
2964	0.2807071153
2965	0.2805771608
2966	0.2804881062
2967	0.2804252009
2968	0.2804113304
2969	0.2803134032
2970	0.2801578775
2971	0.2801405544
2972	0.2800501418
2973	0.2800342129
2974	0.2799079124
2975	0.2798455365
2976	0.2797686844
2977	0.2797549412
2978	0.2797415733
2979	0.2796341813
2980	0.2796182958
2981	0.2794926469
2982	0.2793890181
2983	0.2792897242
2984	0.2792790984
2985	0.2792613165
2986	0.279179251
2987	0.2790663259
2988	0.2789977159
2989	0.2789892309
2990	0.2788832215
2991	0.2788726921
2992	0.278815408
2993	0.2787630707
2994	0.2787454445
2995	0.278689894
2996	0.2786491893
2997	0.2786381413
2998	0.2785602458
2999	0.278533332
3000	0.2785067646
3001	0.2784410162
3002	0.2783734496
3003	0.2783082927
3004	0.2782115237
3005	0.27819815
3006	0.2780688097
3007	0.2780554801
3008	0.2780213696
3009	0.2779626231
3010	0.2778982439
3011	0.2778033977
3012	0.2777950596
3013	0.2777397557
3014	0.2775893155
3015	0.2775205862
3016	0.2774267916
3017	0.2774002374
3018	0.277345327
3019	0.2773320361
3020	0.2773237368
3021	0.2773128291
3022	0.2772390585
3023	0.2771751119
3024	0.2771668631
3025	0.2770888303
3026	0.2770210114
3027	0.2770078339
3028	0.2769585254
3029	0.2768958039
3030	0.2768831553
3031	0.2767986665
3032	0.2767531535
3033	0.2766981901
3034	0.2765808099
3035	0.2764891008
3036	0.2764051631
3037	0.2763967115
3038	0.2763404602
3039	0.2762622746
3040	0.276223905
3041	0.2761767821
3042	0.2761695085
3043	0.2761537517
3044	0.2760193762
3045	0.2760021749
3046	0.2759047412
3047	0.2758480965
3048	0.275782644
3049	0.2756809662
3050	0.2755854783
3051	0.2755311226
3052	0.2754692152
3053	0.2754109083
3054	0.2753026621
3055	0.2752239708
3056	0.2751365045
3057	0.27512634
3058	0.2750631458
3059	0.2750160116
3060	0.2749580406
3061	0.2748581849
3062	0.2747483258
3063	0.27466204
3064	0.2745281191
3065	0.2744426928
3066	0.2743348355
3067	0.2743220825
3068	0.274177229
3069	0.2740965325
3070	0.27403836
3071	0.2740262926
3072	0.2739552136
3073	0.2738638669
3074	0.2738105014
3075	0.2737525011
3076	0.2737100468
3077	0.2736987063
3078	0.2735884489
3079	0.2734885789
3080	0.2734804167
3081	0.2734561122
3082	0.2733904163
3083	0.2733333914
3084	0.2733205319
3085	0.2733079009
3086	0.273250712
3087	0.27316692
3088	0.2730933804
3089	0.2730472852
3090	0.2729762674
3091	0.2728714999
3092	0.2727982152
3093	0.2727415579
3094	0.2727344112
3095	0.272644614
3096	0.2725635534
3097	0.2725050952
3098	0.2724558726
3099	0.2724474677
3100	0.2723345971
3101	0.2722565147
3102	0.2722106463
3103	0.2721990108
3104	0.2721919384
3105	0.272179365
3106	0.2721062719
3107	0.2720425446
3108	0.2719890288
3109	0.2719770594
3110	0.2718938496
3111	0.2718308578
3112	0.2718217336
3113	0.2717954835
3114	0.2716730039
3115	0.2716171875
3116	0.2715616634
3117	0.2714483856
3118	0.2713888664
3119	0.2713472706
3120	0.271335133
3121	0.2712373777
3122	0.2712150323
3123	0.2711667503
3124	0.2711142621
3125	0.2710135562
3126	0.2709526597
3127	0.2709035743
3128	0.2708728116
3129	0.2708596948
3130	0.2708126282
3131	0.2707566255
3132	0.2706606598
3133	0.2706243139
3134	0.2705487539
3135	0.2704929887
3136	0.2704839326
3137	0.2703920832
3138	0.2703796659
3139	0.2702846648
3140	0.2701576101
3141	0.2701485419
3142	0.2700736199
3143	0.2699968634
3144	0.2699377134
3145	0.2698897208
3146	0.26980385
3147	0.2697492084
3148	0.2697012676
3149	0.2696496435
3150	0.2696330262
3151	0.2696026437
3152	0.2695897479
3153	0.2695424128
3154	0.2694878473
3155	0.2694624774
3156	0.2694534902
3157	0.2693985911
3158	0.2693445717
3159	0.2693292403
3160	0.2692431978
3161	0.2692303985
3162	0.2691467202
3163	0.2690512484
3164	0.268940462
3165	0.268918491
3166	0.2688667096
3167	0.2687691128
3168	0.2686888049
3169	0.2686033663
3170	0.268584632
3171	0.2685301304
3172	0.2684575228
3173	0.2683571166
3174	0.2683271324
3175	0.2682146299
3176	0.2681678172
3177	0.2681051808
3178	0.2680929141
3179	0.2680850323
3180	0.268062877
3181	0.2679883469
3182	0.2679095442
3183	0.2678100651
3184	0.2677254154
3185	0.2676414084
3186	0.267590393
3187	0.2675419217
3188	0.267472999
3189	0.2673991556
3190	0.2673200849
3191	0.2672242998
3192	0.2672142418
3193	0.2671281946
3194	0.2670741083
3195	0.266967262
3196	0.2669583898
3197	0.2668594524
3198	0.26685403
3199	0.2667803777
3200	0.2667286218
3201	0.2666782342
3202	0.2666082633
3203	0.2665464604
3204	0.2664851272
3205	0.266476261
3206	0.2663878484
3207	0.2663517393
3208	0.2662922182
3209	0.266283422
3210	0.2661881917
3211	0.2661369386
3212	0.2661218676
3213	0.2660948171
3214	0.266008095
3215	0.2659019342
3216	0.2658893738
3217	0.2657734301
3218	0.2656782533
3219	0.2656249124
3220	0.2655585529
3221	0.2655131269
3222	0.2654517076
3223	0.2653891852
3224	0.2653403967
3225	0.2653094403
3226	0.2652238484
3227	0.2652179477
3228	0.2651628764
3229	0.2650774582
3230	0.2650649924
3231	0.2649528385
3232	0.2649440986
3233	0.264900421
3234	0.264836327
3235	0.2647746405
3236	0.2647232594
3237	0.2646693222
3238	0.2646294517
3239	0.2645523208
3240	0.2644837594
3241	0.2644447955
3242	0.2644061052
3243	0.2643547487
3244	0.2643451955
3245	0.2642558642
3246	0.2641656155
3247	0.2641436385
3248	0.2641009319
3249	0.264064707
3250	0.264002682
3251	0.2639509986
3252	0.2638789371
3253	0.2637567187
3254	0.2637222917
3255	0.2636665949
3256	0.263588181
3257	0.2635783629
3258	0.2634807992
3259	0.2633980871
3260	0.2633465965
3261	0.263334765
3262	0.2633006908
3263	0.2631991172
3264	0.26307266
3265	0.2630258974
3266	0.262975684
3267	0.262930144
3268	0.262918356
3269	0.262868527
3270	0.2627846902
3271	0.2627144758
3272	0.2626499736
3273	0.2626291042
3274	0.2626195941
3275	0.2625312092
3276	0.2625078493
3277	0.2624524734
3278	0.262387551
3279	0.2623123047
3280	0.2622544818
3281	0.2621651552
3282	0.2621556621
3283	0.262102681
3284	0.2620107591
3285	0.261949462
3286	0.2619035321
3287	0.2618768869
3288	0.2617862414
3289	0.2616747484
3290	0.2616243849
3291	0.2615625259
3292	0.2615343999
3293	0.2615226434
3294	0.2614912113
3295	0.2614014382
3296	0.261315559
3297	0.2613079808
3298	0.2612650639
3299	0.2612499192
3300	0.2611982645
3301	0.2611464959
3302	0.2611399078
3303	0.261088622
3304	0.2610511216
3305	0.2610269764
3306	0.2609171029
3307	0.2608505003
3308	0.260747611
3309	0.2606928299
3310	0.2606748039
3311	0.2606473638
3312	0.2606352345
3313	0.2605555379
3314	0.2605426148
3315	0.2604462048
3316	0.2603676227
3317	0.2603531964
3318	0.2603236815
3319	0.26026025
3320	0.2602093756
3321	0.2601280407
3322	0.2600853789
3323	0.2600099294
3324	0.2598811836
3325	0.2598218146
3326	0.2597712598
3327	0.2596746902
3328	0.2596681933
3329	0.2596138376
3330	0.2595252754
3331	0.2593884062
3332	0.2592928572
3333	0.2592381737
3334	0.2592134496
3335	0.2591149448
3336	0.2590357374
3337	0.2589869974
3338	0.2589264308
3339	0.2589199574
3340	0.2588536197
3341	0.2588041463
3342	0.2587559418
3343	0.2586972376
3344	0.2585977765
3345	0.2585431081
3346	0.2585356612
3347	0.2584773187
3348	0.2584043399
3349	0.2583880879
3350	0.2582826084
3351	0.2581777076
3352	0.25813416
3353	0.2580442927
3354	0.2579871457
3355	0.2579230527
3356	0.2578558545
3357	0.257761544
3358	0.257753142
3359	0.2577134201
3360	0.2576595782
3361	0.257573365
3362	0.2575235853
3363	0.2574246186
3364	0.2574172378
3365	0.2574053199
3366	0.2573015094
3367	0.2572174052
3368	0.2571848612
3369	0.2571742602
3370	0.2571104609
3371	0.257035799
3372	0.2570274902
3373	0.2569839582
3374	0.2569721176
3375	0.2569173726
3376	0.2568272726
3377	0.256782687
3378	0.2566946247
3379	0.2566160278
3380	0.2565486174
3381	0.2565403661
3382	0.2564619667
3383	0.256437585
3384	0.2563246862
3385	0.2562674367
3386	0.2562256997
3387	0.2562174761
3388	0.2561389907
3389	0.2560591469
3390	0.2560191185
3391	0.2559398231
3392	0.2558956341
3393	0.2558285578
3394	0.2558132243
3395	0.2557331231
3396	0.2556882121
3397	0.2556059192
3398	0.2555946398
3399	0.2555317584
3400	0.2554557148
3401	0.2553968832
3402	0.2552647212
3403	0.2552107862
3404	0.2551682183
3405	0.2550910156
3406	0.2550421853
3407	0.2550302109
3408	0.2549773144
3409	0.254882908
3410	0.2548058848
3411	0.2547609857
3412	0.2546854865
3413	0.2545819489
3414	0.254528631
3415	0.254425631
3416	0.2544192604
3417	0.2543724758
3418	0.2543532178
3419	0.2543159208
3420	0.2542996652
3421	0.2542888737
3422	0.2542777316
3423	0.2542660925
3424	0.2542171444
3425	0.2541815448
3426	0.2541752517
3427	0.2541340946
3428	0.254103647
3429	0.2540926103
3430	0.2540277501
3431	0.2539954555
3432	0.2539360499
3433	0.2538842311
3434	0.2538761972
3435	0.2538659519
3436	0.2538178712
3437	0.253770256
3438	0.2537079262
3439	0.2536799072
3440	0.2536256189
3441	0.2535627351
3442	0.2535512941
3443	0.2535408272
3444	0.2534619236
3445	0.2533907568
3446	0.2532982481
3447	0.2532282503
3448	0.2531376972
3449	0.2530158148
3450	0.253000831
3451	0.2529915322
3452	0.2529498678
3453	0.252936266
3454	0.2528555861
3455	0.2528476668
3456	0.2528368497
3457	0.2527723728
3458	0.2527527876
3459	0.2526882141
3460	0.2526121128
3461	0.2526007931
3462	0.2525900505
3463	0.2525125222
3464	0.2524481887
3465	0.2523283794
3466	0.2522847531
3467	0.2522455987
3468	0.2522010787
3469	0.2521598131
3470	0.2521078586
3471	0.2520310489
3472	0.2520203342
3473	0.2519681483
3474	0.2519610188
3475	0.251842375
3476	0.2518088749
3477	0.2517874075
3478	0.2516864825
3479	0.2516473138
3480	0.2515591971
3481	0.2515076869
3482	0.251455581
3483	0.2513795579
3484	0.2513244574
3485	0.2513138396
3486	0.2513078304
3487	0.2512566285
3488	0.251247101
3489	0.2512337945
3490	0.2512242525
3491	0.251142617
3492	0.2511293881
3493	0.2510995353
3494	0.2510075672
3495	0.250955408
3496	0.2508962803
3497	0.2507848402
3498	0.2507349573
3499	0.250717759
3500	0.2506619587
3501	0.2506550735
3502	0.2506419657
3503	0.2505924489
3504	0.2504817882
3505	0.2504070411
3506	0.2503359575
3507	0.2503036656
3508	0.2502893134
3509	0.2502193265
3510	0.2501207087
3511	0.2500265298
3512	0.2500133869
3513	0.2499998083
3514	0.2499471472
3515	0.2498754446
3516	0.2498135982
3517	0.2498031364
3518	0.249717106
3519	0.2496940709
3520	0.2496167769
3521	0.249605779
3522	0.2495626163
3523	0.2494658459
3524	0.2494036472
3525	0.2493585385
3526	0.2493456056
3527	0.2493007057
3528	0.2492801274
3529	0.2492297666
3530	0.2491517317
3531	0.2490883709
3532	0.2490333218
3533	0.2490204627
3534	0.2489057707
3535	0.2488591572
3536	0.248846891
3537	0.2487565633
3538	0.2487135894
3539	0.2486394595
3540	0.248585194
3541	0.2485404948
3542	0.2484472492
3543	0.2484268947
3544	0.2483988211
3545	0.2483879137
3546	0.2483784795
3547	0.2483357989
3548	0.2482735742
3549	0.2481856627
3550	0.2481747848
3551	0.2481421956
3552	0.2480917815
3553	0.2480430935
3554	0.2479648161
3555	0.2479262235
3556	0.2478918645
3557	0.2478733783
3558	0.2478552586
3559	0.2477809738
3560	0.2477124126
3561	0.247655884
3562	0.2475725752
3563	0.2475307253
3564	0.2475204913
3565	0.2474333915
3566	0.2473361004
3567	0.2472934804
3568	0.2472599486
3569	0.2472254691
3570	0.2471904611
3571	0.2471613668
3572	0.2470896338
3573	0.247045388
3574	0.246950394
3575	0.2469394724
3576	0.2468787023
3577	0.2468178502
3578	0.2467899433
3579	0.2467176755
3580	0.2466821628
3581	0.2466648838
3582	0.2466264835
3583	0.2466162679
3584	0.2466047564
3585	0.2465603011
3586	0.2465081451
3587	0.2464626892
3588	0.2464560366
3589	0.2463789426
3590	0.2463350057
3591	0.246327574
3592	0.246266704
3593	0.2462205977
3594	0.2461479522
3595	0.2461093224
3596	0.2460156764
3597	0.2459490273
3598	0.2459351243
3599	0.2458906538
3600	0.2458145158
3601	0.2457257148
3602	0.2456566696
3603	0.2456122498
3604	0.2455790005
3605	0.245569205
3606	0.2455591846
3607	0.2454852015
3608	0.2454403568
3609	0.2454109989
3610	0.2453610184
3611	0.2453518589
3612	0.2453083771
3613	0.2452683855
3614	0.2452574128
3615	0.2452439651
3616	0.24516803
3617	0.2451574924
3618	0.2451082759
3619	0.2450911893
3620	0.2450789646
3621	0.2450615439
3622	0.2450066683
3623	0.2449348495
3624	0.2448639571
3625	0.2448589539
3626	0.2447714309
3627	0.244722768
3628	0.244686189
3629	0.2446302805
3630	0.2446229448
3631	0.2446165149
3632	0.2446101118
3633	0.2445876819
3634	0.2445340111
3635	0.2445062644
3636	0.2444654024
3637	0.2444162403
3638	0.2444107475
3639	0.2443641672
3640	0.2442921436
3641	0.2442479217
3642	0.2442075594
3643	0.2441429922
3644	0.2440766116
3645	0.2440482286
3646	0.2440081709
3647	0.2439680017
3648	0.2439106994
3649	0.243813869
3650	0.2438067478
3651	0.2437970159
3652	0.2437497624
3653	0.2436806281
3654	0.2436378432
3655	0.2435737045
3656	0.2434868226
3657	0.2434114191
3658	0.243368129
3659	0.2433251696
3660	0.2432828996
3661	0.2432469806
3662	0.2432406839
3663	0.2432021567
3664	0.2431232163
3665	0.2431128593
3666	0.2430389469
3667	0.2429657407
3668	0.2429229451
3669	0.2428376379
3670	0.2428304636
3671	0.2427572217
3672	0.2426637298
3673	0.2425679578
3674	0.2425457697
3675	0.242488341
3676	0.2424337993
3677	0.242426696
3678	0.2423853123
3679	0.2423721046
3680	0.2423292399
3681	0.2423221975
3682	0.2422802838
3683	0.242235266
3684	0.2422264518
3685	0.2422094273
3686	0.242149628
3687	0.2421393978
3688	0.2421062383
3689	0.2420514922
3690	0.2419818802
3691	0.2419127168
3692	0.2418640535
3693	0.2418173892
3694	0.2417799824
3695	0.2417085822
3696	0.2416596286
3697	0.2416285283
3698	0.2415467588
3699	0.2415397188
3700	0.2415159188
3701	0.2414308747
3702	0.2414039131
3703	0.2413630191
3704	0.2412771634
3705	0.2412057681
3706	0.2412009346
3707	0.241174248
3708	0.2411148128
3709	0.2410722826
3710	0.2410087726
3711	0.2409578418
3712	0.2409234745
3713	0.2408749855
3714	0.2408332891
3715	0.2408238676
3716	0.2407573669
3717	0.2406894651
3718	0.2406522662
3719	0.2405919171
3720	0.240507377
3721	0.2404663235
3722	0.2404038264
3723	0.240333945
3724	0.24030866
3725	0.2402404334
3726	0.2402230286
3727	0.2402089132
3728	0.2401514658
3729	0.2401145816
3730	0.2401044582
3731	0.2400506249
3732	0.2399845315
3733	0.2399459741
3734	0.2399343232
3735	0.2398714872
3736	0.2398146966
3737	0.2397603654
3738	0.2396827978
3739	0.2396461018
3740	0.2396294934
3741	0.2396193906
3742	0.2395635002
3743	0.2395162199
3744	0.2394488688
3745	0.2393644177
3746	0.2392996769
3747	0.2392584677
3748	0.239248402
3749	0.2391908722
3750	0.2391563388
3751	0.2390942488
3752	0.2390873273
3753	0.239064539
3754	0.2389979423
3755	0.2388884144
3756	0.2388302164
3757	0.2387854271
3758	0.2387630265
3759	0.238756884
3760	0.2387153047
3761	0.2386690265
3762	0.2386269659
3763	0.2386149231
3764	0.2386050056
3765	0.2385951237
3766	0.2385386179
3767	0.2384940288
3768	0.2384522997
3769	0.2384076561
3770	0.2383889969
3771	0.2383775995
3772	0.2383056229
3773	0.2382734058
3774	0.2382636128
3775	0.2381842211
3776	0.2381751171
3777	0.2381000713
3778	0.2380266938
3779	0.2380179745
3780	0.2379771059
3781	0.2379673877
3782	0.2379579554
3783	0.2379481678
3784	0.2379124607
3785	0.2378710764
3786	0.237782823
3787	0.237728314
3788	0.2376400788
3789	0.2376332428
3790	0.2376143145
3791	0.2375380141
3792	0.2374889882
3793	0.2374821127
3794	0.2374418961
3795	0.2374293681
3796	0.2374109872
3797	0.2373439431
3798	0.2372787573
3799	0.2372497967
3800	0.2372063526
3801	0.2371243666
3802	0.2370835914
3803	0.2370364492
3804	0.236949894
3805	0.236886088
3806	0.2367971492
3807	0.2367758027
3808	0.2367349001
3809	0.2366541548
3810	0.2366048056
3811	0.2365699174
3812	0.2365292444
3813	0.2364887633
3814	0.2364070455
3815	0.2363625199
3816	0.2363441134
3817	0.2363345567
3818	0.2363164254
3819	0.236303225
3820	0.2362727834
3821	0.2362085512
3822	0.2361502495
3823	0.2360592867
3824	0.2359980779
3825	0.2359354089
3826	0.2358950378
3827	0.235888426
3828	0.2358818414
3829	0.2358736663
3830	0.2357876572
3831	0.2357784812
3832	0.2357334988
3833	0.2357240579
3834	0.2356753524
3835	0.2356017264
3836	0.2355923152
3837	0.235578404
3838	0.2355573701
3839	0.2354866138
3840	0.2354029152
3841	0.235343126
3842	0.235333538
3843	0.2352981722
3844	0.235248605
3845	0.2352088146
3846	0.2351966439
3847	0.2351730825
3848	0.2351415384
3849	0.2351063636
3850	0.2351004646
3851	0.2350171949
3852	0.2349968571
3853	0.2349909481
3854	0.2349106686
3855	0.2348649253
3856	0.2348128717
3857	0.2347858711
3858	0.234745968
3859	0.2346867981
3860	0.2346774932
3861	0.2346043661
3862	0.234596241
3863	0.2345297154
3864	0.2344905418
3865	0.2344826473
3866	0.2344111942
3867	0.2344005589
3868	0.2343551661
3869	0.2343269886
3870	0.2343204505
3871	0.2342778453
3872	0.2342097073
3873	0.2341382886
3874	0.2340606442
3875	0.23402061
3876	0.2340035063
3877	0.2339430204
3878	0.2338797935
3879	0.2338253041
3880	0.2337909019
3881	0.2337108631
3882	0.233677609
3883	0.2336136347
3884	0.2335834666
3885	0.2335349986
3886	0.2335244786
3887	0.2334631964
3888	0.233423964
3889	0.2334186851
3890	0.2334094569
3891	0.2333422915
3892	0.2333035216
3893	0.2332971298
3894	0.2332472555
3895	0.2332200481
3896	0.2332113518
3897	0.2331617707
3898	0.2331113424
3899	0.2330069453
3900	0.2329755068
3901	0.2329637451
3902	0.2329098025
3903	0.2328288702
3904	0.2327665943
3905	0.2327210732
3906	0.2327153727
3907	0.232707507
3908	0.2326536798
3909	0.2325758116
3910	0.2325710288
3911	0.2325662631
3912	0.2325620852
3913	0.2325219187
3914	0.232426616
3915	0.2323988792
3916	0.2323647619
3917	0.2323008501
3918	0.232261882
3919	0.2322028481
3920	0.2321786621
3921	0.2321486227
3922	0.2321058228
3923	0.2320523614
3924	0.2320461085
3925	0.2319954063
3926	0.2319562672
3927	0.2318730039
3928	0.2318273362
3929	0.2317709641
3930	0.2317221654
3931	0.2316622965
3932	0.231627974
3933	0.2315764095
3934	0.2315277128
3935	0.2314432975
3936	0.2313892507
3937	0.2313457463
3938	0.2312731499
3939	0.2312142593
3940	0.2311672026
3941	0.2310920209
3942	0.2310832606
3943	0.2310508817
3944	0.2310419167
3945	0.2310052262
3946	0.2309223468
3947	0.2309137722
3948	0.2308537825
3949	0.2308462675
3950	0.2308406979
3951	0.2307431306
3952	0.2307324126
3953	0.2306796492
3954	0.230645754
3955	0.2306377456
3956	0.2305578944
3957	0.2304779472
3958	0.2303902968
3959	0.2303212624
3960	0.2302725703
3961	0.2302076243
3962	0.2301440441
3963	0.2300866667
3964	0.2300416532
3965	0.230002938
3966	0.2299983066
3967	0.2299627476
3968	0.2299538817
3969	0.2299450478
3970	0.2298838647
3971	0.2298538967
3972	0.2298475998
3973	0.2298306854
3974	0.2297913913
3975	0.2297296372
3976	0.2296777407
3977	0.2296100758
3978	0.2295516346
3979	0.2295025265
3980	0.2294550716
3981	0.2294465875
3982	0.2294404785
3983	0.2294084187
3984	0.2293993442
3985	0.2293879476
3986	0.2293477168
3987	0.2293123359
